index,distance,classify_label,real_label
15838,-26366,0,0
15839,-4204,0,0
17760,36960,1,1
17761,19944,1,1
17762,-7115,0,1
17763,-22424,0,1
17764,8297,1,1
17765,16593,1,1
17766,2870,1,1
17767,-14418,0,1
17768,29837,1,1
17769,-17822,0,1
17770,27367,1,1
17771,95728,1,1
17772,-46732,0,1
17773,-2937,0,1
17774,-17380,0,1
17775,-6116,0,1
17776,44649,1,1
17777,-46334,0,1
17778,54843,1,1
17779,-26960,0,1
17780,3449,1,1
17781,-9724,0,1
17782,-12123,0,1
17783,40891,1,1
17784,17147,1,1
17785,28391,1,1
17786,-26281,0,1
17787,6644,1,1
17788,24526,1,1
17789,43485,1,1
17790,-2041,0,1
17791,3405,1,1
17792,2566,1,1
17793,-131,0,1
17794,-17629,0,1
17795,66218,1,1
17796,38274,1,1
17797,52619,1,1
17798,-25900,0,1
17799,38323,1,1
17800,18233,1,1
17801,44892,1,1
17802,-1946,0,1
17803,20693,1,1
17804,-34369,0,1
17805,-5804,0,1
17806,-7721,0,1
17807,16507,1,1
17808,34028,1,1
17809,62609,1,1
17810,38237,1,1
17811,-24221,0,1
17812,25942,1,1
17813,-28202,0,1
17814,-83174,0,1
17815,14181,1,1
17816,-5818,0,1
17817,20088,1,1
17818,18876,1,1
17819,-18872,0,1
17820,-110661,0,1
17821,-57838,0,1
17822,43371,1,1
17823,-8123,0,1
17824,70610,1,1
17825,-389,0,1
17826,16465,1,1
17827,81372,1,1
17828,-5405,0,1
17829,-31088,0,1
17830,10998,1,1
17831,25316,1,1
17832,25607,1,1
17833,-51072,0,1
17834,-30444,0,1
17835,-18386,0,1
17836,33709,1,1
17837,-12049,0,1
17838,-42414,0,1
17839,23031,1,1
17840,-10567,0,1
17841,8813,1,1
17842,6925,1,1
17843,13529,1,1
17844,-18100,0,1
17845,12727,1,1
17846,-23200,0,1
17847,59165,1,1
17848,6893,1,1
17849,40068,1,1
17850,18689,1,1
17851,19460,1,1
17852,13424,1,1
17853,15828,1,1
17854,-9154,0,1
17855,11348,1,1
17856,-300,0,1
17857,49609,1,1
17858,35212,1,1
17859,36463,1,1
17860,-58673,0,1
17861,-23541,0,1
17862,5199,1,1
17863,14583,1,1
17864,7111,1,1
17865,-17242,0,1
17866,-33658,0,1
17867,23453,1,1
17868,-1360,0,1
17869,3319,1,1
17870,25263,1,1
17871,14939,1,1
17872,-1141,0,1
17873,-16321,0,1
17874,-18832,0,1
17875,12601,1,1
17876,-13574,0,1
17877,-16736,0,1
17878,-34164,0,1
17879,58142,1,1
17880,55072,1,1
17881,-35528,0,1
17882,-3909,0,1
17883,35270,1,1
17884,9395,1,1
17885,44190,1,1
17886,4678,1,1
17887,39399,1,1
17888,-23567,0,1
17889,4756,1,1
17890,25071,1,1
17891,19448,1,1
17892,-62251,0,1
17893,-12982,0,1
17894,57850,1,1
17895,-6953,0,1
17896,22514,1,1
17897,30083,1,1
17898,28754,1,1
17899,28401,1,1
17900,8256,1,1
17901,16159,1,1
17902,16024,1,1
17903,-28283,0,1
17904,-15999,0,1
17905,8778,1,1
17906,3249,1,1
17907,-7542,0,1
17908,35603,1,1
17909,-17090,0,1
17910,3024,1,1
17911,695,1,1
17912,37459,1,1
17913,1442,1,1
17914,9357,1,1
17915,-3324,0,1
17916,-21877,0,1
17917,40792,1,1
17918,-10955,0,1
17919,-838,0,1
17920,-19262,0,1
17921,39238,1,1
17922,28556,1,1
17923,722,1,1
17924,-805,0,1
17925,59789,1,1
17926,87781,1,1
17927,11172,1,1
17928,-1990,0,1
17929,-62389,0,1
17930,19603,1,1
17931,-15654,0,1
17932,26988,1,1
17933,-57146,0,1
17934,-13165,0,1
17935,-9489,0,1
17936,1456,1,1
17937,-58707,0,1
17938,2942,1,1
17939,10975,1,1
17940,-1255,0,1
17941,55242,1,1
17942,38538,1,1
17943,53412,1,1
17944,23596,1,1
17945,11971,1,1
17946,-9447,0,1
17947,9830,1,1
17948,-19954,0,1
17949,25577,1,1
17950,-2410,0,1
17951,-1060,0,1
17952,33034,1,1
17953,22388,1,1
17954,-3015,0,1
17955,-25019,0,1
17956,15808,1,1
17957,-20198,0,1
17958,13222,1,1
17959,12267,1,1
17960,6006,1,1
17961,-5218,0,1
17962,29664,1,1
17963,-8424,0,1
17964,-28073,0,1
17965,-12914,0,1
17966,40855,1,1
17967,20532,1,1
17968,28370,1,1
17969,37597,1,1
17970,-7713,0,1
17971,-6740,0,1
17972,21030,1,1
17973,21316,1,1
17974,1265,1,1
17975,14967,1,1
17976,41903,1,1
17977,-2944,0,1
17978,19224,1,1
17979,-35553,0,1
17980,22280,1,1
17981,-42567,0,1
17982,10263,1,1
17983,-4575,0,1
17984,10239,1,1
17985,-24647,0,1
17986,17777,1,1
17987,-1228,0,1
17988,40242,1,1
17989,-113349,0,1
17990,-8792,0,1
17991,14982,1,1
17992,1300,1,1
17993,23810,1,1
17994,24216,1,1
17995,15118,1,1
17996,28553,1,1
17997,9318,1,1
17998,29124,1,1
17999,45222,1,1
18000,-1746,0,0
18001,-37217,0,0
18002,-4765,0,0
18003,-29942,0,0
18004,27166,1,0
18005,-1986,0,0
18006,-50280,0,0
18007,-14954,0,0
18008,1218,1,0
18009,16611,1,0
18010,4135,1,0
18011,-10106,0,0
18012,-31995,0,0
18013,-71899,0,0
18014,31441,1,0
18015,-9243,0,0
18016,-15172,0,0
18017,8363,1,0
18018,-41082,0,0
18019,-7136,0,0
18020,-42613,0,0
18021,-11384,0,0
18022,34423,1,0
18023,-32219,0,0
18024,-138,0,0
18025,36927,1,0
18026,-18592,0,0
18027,-29068,0,0
18028,23145,1,0
18029,20690,1,0
18030,-31388,0,0
18031,14634,1,0
18032,5840,1,0
18033,-7183,0,0
18034,-32880,0,0
18035,25107,1,0
18036,28338,1,0
18037,-18163,0,0
18038,-8221,0,0
18039,-7742,0,0
18040,-14540,0,0
18041,-5487,0,0
18042,6717,1,0
18043,12678,1,0
18044,8843,1,0
18045,-7493,0,0
18046,-40130,0,0
18047,-20460,0,0
18048,-58510,0,0
18049,34951,1,0
18050,-2621,0,0
18051,-88013,0,0
18052,-116917,0,0
18053,13790,1,0
18054,4692,1,0
18055,-23610,0,0
18056,37634,1,0
18057,-29725,0,0
18058,-75752,0,0
18059,-24621,0,0
18060,13244,1,0
18061,-210,0,0
18062,1852,1,0
18063,29579,1,0
18064,-3075,0,0
18065,-30034,0,0
18066,701,1,0
18067,-6848,0,0
18068,-30613,0,0
18069,1726,1,0
18070,73685,1,0
18071,50289,1,0
18072,31990,1,0
18073,-52794,0,0
18074,-59704,0,0
18075,-35052,0,0
18076,-38227,0,0
18077,99697,1,0
18078,-1320,0,0
18079,-28341,0,0
18080,-77017,0,0
18081,21250,1,0
18082,19990,1,0
18083,-3055,0,0
18084,-26922,0,0
18085,2157,1,0
18086,-14764,0,0
18087,-1304,0,0
18088,-14741,0,0
18089,-52603,0,0
18090,-43611,0,0
18091,80007,1,0
18092,-9694,0,0
18093,-31424,0,0
18094,21782,1,0
18095,-15530,0,0
18096,-23158,0,0
18097,18581,1,0
18098,26322,1,0
18099,-5136,0,0
18100,-1735,0,0
18101,-2884,0,0
18102,19830,1,0
18103,34439,1,0
18104,-22568,0,0
18105,29378,1,0
18106,36352,1,0
18107,15099,1,0
18108,-164755,0,0
18109,-52122,0,0
18110,6980,1,0
18111,-20354,0,0
18112,-18279,0,0
18113,34554,1,0
18114,5112,1,0
18115,-88529,0,0
18116,9924,1,0
18117,6061,1,0
18118,-36410,0,0
18119,35215,1,0
18120,-5597,0,0
18121,25339,1,0
18122,4838,1,0
18123,-26016,0,0
18124,-6632,0,0
18125,-5916,0,0
18126,50896,1,0
18127,2712,1,0
18128,-8511,0,0
18129,-34686,0,0
18130,-26389,0,0
18131,-13947,0,0
18132,-9793,0,0
18133,2101,1,0
18134,20124,1,0
18135,-1730,0,0
18136,9886,1,0
18137,-5971,0,0
18138,7652,1,0
18139,33345,1,0
18140,-37406,0,0
18141,-43021,0,0
18142,-27499,0,0
18143,68604,1,0
18144,-31279,0,0
18145,8106,1,0
18146,-27974,0,0
18147,14456,1,0
18148,-3292,0,0
18149,9902,1,0
18150,-18253,0,0
18151,-22706,0,0
18152,-46157,0,0
18153,-42445,0,0
18154,-35807,0,0
18155,-23825,0,0
18156,6872,1,0
18157,-13957,0,0
18158,-46647,0,0
18159,-7898,0,0
18160,16040,1,0
18161,11170,1,0
18162,-34864,0,0
18163,-51748,0,0
18164,-3702,0,0
18165,-35047,0,0
18166,-425,0,0
18167,38331,1,0
18168,-697,0,0
18169,4236,1,0
18170,-1407,0,0
18171,-48541,0,0
18172,-32723,0,0
18173,-54131,0,0
18174,82380,1,0
18175,-899,0,0
18176,-15006,0,0
18177,-1434,0,0
18178,-68370,0,0
18179,1664,1,0
18180,22368,1,0
18181,57707,1,0
18182,-4391,0,0
18183,34287,1,0
18184,1070,1,0
18185,36410,1,0
18186,-28023,0,0
18187,13185,1,0
18188,45003,1,0
18189,-4022,0,0
18190,25667,1,0
18191,-24369,0,0
18192,-13587,0,0
18193,-11400,0,0
18194,8383,1,0
18195,-17837,0,0
18196,43051,1,0
18197,-35795,0,0
18198,31157,1,0
18199,-41736,0,0
18200,25036,1,0
18201,3214,1,0
18202,-57230,0,0
18203,63728,1,0
18204,17115,1,0
18205,-25706,0,0
18206,16011,1,0
18207,35061,1,0
18208,-11305,0,0
18209,-41412,0,0
18210,-11069,0,0
18211,-7263,0,0
18212,-76350,0,0
18213,54837,1,0
18214,-4383,0,0
18215,-29020,0,0
18216,4989,1,0
18217,-17792,0,0
18218,-27012,0,0
18219,-68619,0,0
18220,5800,1,0
18221,3690,1,0
18222,-1344,0,0
18223,-19139,0,0
18224,31101,1,0
18225,2394,1,0
18226,-12384,0,0
18227,-69058,0,0
18228,-11864,0,0
18229,-22160,0,0
18230,-39494,0,0
18231,-38368,0,0
18232,47340,1,0
18233,-18701,0,0
18234,-85012,0,0
18235,31214,1,0
18236,-24886,0,0
18237,-75597,0,0
18238,-35535,0,0
18239,-420,0,0
20160,92567,1,1
20161,-12208,0,1
20162,17595,1,1
20163,-74288,0,1
20164,55372,1,1
20165,42472,1,1
20166,720,1,1
20167,27949,1,1
20168,-78088,0,1
20169,-60951,0,1
20170,123286,1,1
20171,74605,1,1
20172,-38726,0,1
20173,-42525,0,1
20174,-60068,0,1
20175,64581,1,1
20176,26002,1,1
20177,37191,1,1
20178,-4810,0,1
20179,16664,1,1
20180,225292,1,1
20181,-4638,0,1
20182,90243,1,1
20183,29075,1,1
20184,114640,1,1
20185,40231,1,1
20186,-12326,0,1
20187,202283,1,1
20188,-34767,0,1
20189,45938,1,1
20190,-239389,0,1
20191,185172,1,1
20192,-42360,0,1
20193,4678,1,1
20194,117493,1,1
20195,1184,1,1
20196,202809,1,1
20197,-119239,0,1
20198,-51995,0,1
20199,21998,1,1
20200,91088,1,1
20201,42496,1,1
20202,-5126,0,1
20203,61161,1,1
20204,31466,1,1
20205,-12067,0,1
20206,14253,1,1
20207,-106216,0,1
20208,-56515,0,1
20209,-11376,0,1
20210,56022,1,1
20211,137622,1,1
20212,-98315,0,1
20213,7338,1,1
20214,-150477,0,1
20215,-83157,0,1
20216,27538,1,1
20217,-18913,0,1
20218,-7335,0,1
20219,37533,1,1
20220,89139,1,0
20221,30065,1,0
20222,-56279,0,0
20223,-44264,0,0
20224,-39295,0,0
20225,-64706,0,0
20226,-35929,0,0
20227,-90788,0,0
20228,-12802,0,0
20229,11587,1,0
20230,-21314,0,0
20231,-110560,0,0
20232,-15813,0,0
20233,-65718,0,0
20234,-35168,0,0
20235,-11428,0,0
20236,-50177,0,0
20237,-24590,0,0
20238,-8016,0,0
20239,22548,1,0
20240,-6175,0,0
20241,-25996,0,0
20242,-43233,0,0
20243,-34018,0,0
20244,-42143,0,0
20245,-7822,0,0
20246,-49218,0,0
20247,-84165,0,0
20248,23537,1,0
20249,9039,1,0
20250,-33671,0,0
20251,-10302,0,0
20252,-72540,0,0
20253,-57940,0,0
20254,-9699,0,0
20255,-41714,0,0
20256,-18996,0,0
20257,-21949,0,0
20258,-51234,0,0
20259,-50890,0,0
20260,-14866,0,0
20261,-33575,0,0
20262,-126251,0,0
20263,43621,1,0
20264,-938,0,0
20265,-20090,0,0
20266,-18819,0,0
20267,-40506,0,0
20268,-17380,0,0
20269,-36774,0,0
20270,-11131,0,0
20271,161661,1,0
20272,1376,1,0
20273,-67203,0,0
20274,35448,1,0
20275,-34077,0,0
20276,-39654,0,0
20277,-54826,0,0
20278,-42875,0,0
20279,-140933,0,0
20280,-17327,0,0
20281,-3920,0,0
20282,65709,1,0
20283,-48411,0,0
20284,-3673,0,0
20285,-92070,0,0
20286,-53552,0,0
20287,44898,1,0
20288,64851,1,0
20289,29449,1,0
20290,1141,1,0
20291,-116950,0,0
20292,-63713,0,0
20293,10946,1,0
20294,-7262,0,0
20295,4207,1,0
20296,50383,1,0
20297,-2622,0,0
20298,-39513,0,0
20299,-10440,0,0
20300,15854,1,0
20301,-356,0,0
20302,-21374,0,0
20303,-92116,0,0
20304,127558,1,0
20305,-11551,0,0
20306,-79999,0,0
20307,18800,1,0
20308,7200,1,0
20309,-45166,0,0
20310,-10698,0,0
20311,-117258,0,0
20312,-127737,0,0
20313,-35778,0,0
20314,35468,1,0
20315,38349,1,0
20316,-83997,0,0
20317,-14164,0,0
20318,-44110,0,0
20319,-56647,0,0
20320,-29222,0,0
20321,-37284,0,0
20322,86829,1,0
20323,-180532,0,0
20324,-75348,0,0
20325,32441,1,0
20326,-75066,0,0
20327,-9378,0,0
20328,-29310,0,0
20329,425,1,0
20330,8866,1,0
20331,50946,1,0
20332,-18740,0,0
20333,-7538,0,0
20334,-63038,0,0
20335,-34997,0,0
20336,-10390,0,0
20337,49730,1,0
20338,-71464,0,0
20339,-48506,0,0
20340,-114481,0,1
20341,-77836,0,1
20342,-46383,0,1
20343,48521,1,1
20344,41548,1,1
20345,-104228,0,1
20346,93301,1,1
20347,79940,1,1
20348,19201,1,1
20349,39708,1,1
20350,45240,1,1
20351,22618,1,1
20352,-67294,0,1
20353,52392,1,1
20354,-85352,0,1
20355,64624,1,1
20356,-32918,0,1
20357,7110,1,1
20358,-41530,0,1
20359,-67113,0,1
20360,81065,1,1
20361,-8955,0,1
20362,-27111,0,1
20363,23194,1,1
20364,-45293,0,1
20365,62224,1,1
20366,-17097,0,1
20367,-45749,0,1
20368,46130,1,1
20369,-2071,0,1
20370,52430,1,1
20371,-11269,0,1
20372,-13529,0,1
20373,-30627,0,1
20374,11167,1,1
20375,-12417,0,1
20376,18445,1,1
20377,-13422,0,1
20378,30432,1,1
20379,-64280,0,1
20380,5938,1,1
20381,23030,1,1
20382,28459,1,1
20383,38667,1,1
20384,16074,1,1
20385,-7530,0,1
20386,68165,1,1
20387,-33503,0,1
20388,60637,1,1
20389,-15879,0,1
20390,7370,1,1
20391,37376,1,1
20392,127216,1,1
20393,-2236,0,1
20394,-24198,0,1
20395,26694,1,1
20396,-10088,0,1
20397,29916,1,1
20398,-154789,0,1
20399,4050,1,1
20400,-14314,0,0
20401,-15214,0,0
20402,-63592,0,0
20403,-2767,0,0
20404,16704,1,0
20405,-7643,0,0
20406,38878,1,0
20407,-52815,0,0
20408,-12557,0,0
20409,-9535,0,0
20410,6111,1,0
20411,40105,1,0
20412,-64558,0,0
20413,-14918,0,0
20414,-23410,0,0
20415,-6168,0,0
20416,-31864,0,0
20417,26809,1,0
20418,-61888,0,0
20419,2922,1,0
20420,-29060,0,0
20421,75778,1,0
20422,-8369,0,0
20423,1111,1,0
20424,64263,1,0
20425,-68692,0,0
20426,-28552,0,0
20427,-41008,0,0
20428,35433,1,0
20429,59796,1,0
20430,-123144,0,0
20431,25123,1,0
20432,-33999,0,0
20433,-92728,0,0
20434,84789,1,0
20435,9907,1,0
20436,-54361,0,0
20437,34062,1,0
20438,17068,1,0
20439,22989,1,0
20440,12796,1,0
20441,-31547,0,0
20442,32332,1,0
20443,-3603,0,0
20444,-51436,0,0
20445,-2574,0,0
20446,3073,1,0
20447,-19173,0,0
20448,25745,1,0
20449,-28152,0,0
20450,-15728,0,0
20451,39817,1,0
20452,-30950,0,0
20453,154454,1,0
20454,-5783,0,0
20455,177814,1,0
20456,35440,1,0
20457,-31030,0,0
20458,37598,1,0
20459,26354,1,0
20460,-164023,0,0
20461,39110,1,0
20462,-25576,0,0
20463,-27790,0,0
20464,-3654,0,0
20465,44174,1,0
20466,-18114,0,0
20467,54400,1,0
20468,-20903,0,0
20469,-74105,0,0
20470,-142161,0,0
20471,31061,1,0
20472,72081,1,0
20473,-110023,0,0
20474,12871,1,0
20475,-42005,0,0
20476,21990,1,0
20477,-43652,0,0
20478,-56513,0,0
20479,36816,1,0
20480,-133052,0,0
20481,-102758,0,0
20482,15432,1,0
20483,40127,1,0
20484,42853,1,0
20485,-49182,0,0
20486,-24764,0,0
20487,-75615,0,0
20488,3287,1,0
20489,-48552,0,0
20490,39512,1,0
20491,-170510,0,0
20492,-4351,0,0
20493,38889,1,0
20494,24454,1,0
20495,47281,1,0
20496,1381,1,0
20497,139,1,0
20498,-13464,0,0
20499,15149,1,0
20500,-5907,0,0
20501,-19736,0,0
20502,-38115,0,0
20503,18326,1,0
20504,10553,1,0
20505,-35230,0,0
20506,7260,1,0
20507,38689,1,0
20508,-131855,0,0
20509,137729,1,0
20510,12481,1,0
20511,71682,1,0
20512,-42143,0,0
20513,62124,1,0
20514,29064,1,0
20515,75360,1,0
20516,-13914,0,0
20517,-26058,0,0
20518,-88625,0,0
20519,25246,1,0
20520,12189,1,1
20521,8084,1,1
20522,29780,1,1
20523,126321,1,1
20524,1504,1,1
20525,13126,1,1
20526,-6234,0,1
20527,-735,0,1
20528,128193,1,1
20529,-23496,0,1
20530,29325,1,1
20531,31002,1,1
20532,-43889,0,1
20533,25839,1,1
20534,-9521,0,1
20535,-9221,0,1
20536,59056,1,1
20537,-10210,0,1
20538,8085,1,1
20539,-1769,0,1
20540,-208,0,1
20541,-27300,0,1
20542,-13075,0,1
20543,-1166,0,1
20544,26949,1,1
20545,12891,1,1
20546,-70446,0,1
20547,64130,1,1
20548,66005,1,1
20549,-39121,0,1
20550,9976,1,1
20551,-86861,0,1
20552,5094,1,1
20553,31450,1,1
20554,-21204,0,1
20555,2940,1,1
20556,46304,1,1
20557,-91997,0,1
20558,4248,1,1
20559,12127,1,1
20560,-42946,0,1
20561,25619,1,1
20562,-22028,0,1
20563,5047,1,1
20564,21453,1,1
20565,26353,1,1
20566,36853,1,1
20567,5732,1,1
20568,10732,1,1
20569,-10261,0,1
20570,14248,1,1
20571,12948,1,1
20572,6183,1,1
20573,-31091,0,1
20574,-9970,0,1
20575,34106,1,1
20576,4619,1,1
20577,-1767,0,1
20578,-33665,0,1
20579,74428,1,1
20580,-172314,0,0
20581,91908,1,0
20582,2871,1,0
20583,-6169,0,0
20584,-54840,0,0
20585,46020,1,0
20586,41041,1,0
20587,3072,1,0
20588,-32164,0,0
20589,84323,1,0
20590,40632,1,0
20591,59497,1,0
20592,10261,1,0
20593,-9267,0,0
20594,-76861,0,0
20595,-38546,0,0
20596,52407,1,0
20597,-141373,0,0
20598,58923,1,0
20599,-11301,0,0
20600,134049,1,0
20601,47030,1,0
20602,-89474,0,0
20603,-174434,0,0
20604,113412,1,0
20605,50061,1,0
20606,-5175,0,0
20607,47752,1,0
20608,36113,1,0
20609,8716,1,0
20610,24741,1,0
20611,9575,1,0
20612,-39718,0,0
20613,21911,1,0
20614,68257,1,0
20615,-24318,0,0
20616,-51034,0,0
20617,93640,1,0
20618,22907,1,0
20619,92151,1,0
20620,-29610,0,0
20621,14631,1,0
20622,-42818,0,0
20623,15073,1,0
20624,-27400,0,0
20625,-88104,0,0
20626,-15031,0,0
20627,6305,1,0
20628,127423,1,0
20629,9420,1,0
20630,39554,1,0
20631,-99022,0,0
20632,-225664,0,0
20633,113711,1,0
20634,180482,1,0
20635,-209644,0,0
20636,-29961,0,0
20637,-99815,0,0
20638,-17559,0,0
20639,23460,1,0
22560,211224,1,0
22561,57068,1,0
22562,151348,1,0
22563,-40181,0,0
22564,410173,1,0
22565,-9898,0,0
22566,-2575,0,0
22567,8753,1,0
22568,341353,1,0
22569,17562,1,0
22570,47197,1,0
22571,-199842,0,0
22572,106109,1,0
22573,32885,1,0
22574,-58635,0,0
22575,-190129,0,0
22576,450940,1,0
22577,10440,1,0
22578,-34032,0,0
22579,-448374,0,0
22580,39987,1,0
22581,33158,1,0
22582,-32736,0,0
22583,-83227,0,0
22584,-9984,0,0
22585,-169073,0,0
22586,-17319,0,0
22587,35327,1,0
22588,35348,1,0
22589,-385519,0,0
22590,-170032,0,0
22591,416840,1,0
22592,22785,1,0
22593,269223,1,0
22594,-166151,0,0
22595,32199,1,0
22596,-295403,0,0
22597,270786,1,0
22598,-88692,0,0
22599,325247,1,0
22600,-453943,0,0
22601,55709,1,0
22602,257565,1,0
22603,-311484,0,0
22604,305510,1,0
22605,322201,1,0
22606,81961,1,0
22607,156380,1,0
22608,-335170,0,0
22609,5134,1,0
22610,-94001,0,0
22611,244629,1,0
22612,-349769,0,0
22613,120518,1,0
22614,-305943,0,0
22615,99552,1,0
22616,-353363,0,0
22617,-7895,0,0
22618,113484,1,0
22619,33942,1,0
22620,-54469,0,1
22621,-14402,0,1
22622,29260,1,1
22623,104388,1,1
22624,-18015,0,1
22625,-176356,0,1
22626,76155,1,1
22627,-57775,0,1
22628,317712,1,1
22629,-142782,0,1
22630,-279643,0,1
22631,-208687,0,1
22632,-116284,0,1
22633,70825,1,1
22634,132061,1,1
22635,409468,1,1
22636,-86658,0,1
22637,-183643,0,1
22638,237496,1,1
22639,225375,1,1
22640,352900,1,1
22641,331636,1,1
22642,-119701,0,1
22643,-68929,0,1
22644,-289431,0,1
22645,305775,1,1
22646,-18243,0,1
22647,-138882,0,1
22648,78157,1,1
22649,-307985,0,1
22650,188164,1,1
22651,-84579,0,1
22652,-35692,0,1
22653,289158,1,1
22654,-9134,0,1
22655,-53070,0,1
22656,228732,1,1
22657,178241,1,1
22658,-22459,0,1
22659,-12750,0,1
22660,324186,1,1
22661,-95073,0,1
22662,154177,1,1
22663,545828,1,1
22664,-26586,0,1
22665,-5911,0,1
22666,-15737,0,1
22667,-79634,0,1
22668,393843,1,1
22669,89715,1,1
22670,-14299,0,1
22671,3511,1,1
22672,78548,1,1
22673,223154,1,1
22674,245257,1,1
22675,-92800,0,1
22676,443086,1,1
22677,-51220,0,1
22678,13295,1,1
22679,-41191,0,1
22680,-56301,0,1
22681,-183025,0,1
22682,93425,1,1
22683,-555593,0,1
22684,194020,1,1
22685,-232149,0,1
22686,176795,1,1
22687,209973,1,1
22688,439899,1,1
22689,345594,1,1
22690,-102006,0,1
22691,212304,1,1
22692,-49481,0,1
22693,288580,1,1
22694,-231380,0,1
22695,197467,1,1
22696,-330027,0,1
22697,-64862,0,1
22698,138528,1,1
22699,327037,1,1
22700,14900,1,1
22701,360077,1,1
22702,81650,1,1
22703,-214365,0,1
22704,206412,1,1
22705,132134,1,1
22706,-528129,0,1
22707,205289,1,1
22708,-156376,0,1
22709,-203468,0,1
22710,389561,1,1
22711,-27629,0,1
22712,33069,1,1
22713,-41670,0,1
22714,-417338,0,1
22715,94006,1,1
22716,388402,1,1
22717,-94023,0,1
22718,250712,1,1
22719,373749,1,1
22720,260387,1,1
22721,-145171,0,1
22722,171465,1,1
22723,-215680,0,1
22724,-203867,0,1
22725,-179180,0,1
22726,353836,1,1
22727,-265120,0,1
22728,-288117,0,1
22729,148991,1,1
22730,-388010,0,1
22731,-37364,0,1
22732,294076,1,1
22733,8733,1,1
22734,370933,1,1
22735,-139361,0,1
22736,227448,1,1
22737,284254,1,1
22738,541784,1,1
22739,-27824,0,1
22740,271277,1,1
22741,162611,1,1
22742,-78218,0,1
22743,50192,1,1
22744,-157142,0,1
22745,184315,1,1
22746,108581,1,1
22747,-225593,0,1
22748,-178818,0,1
22749,124059,1,1
22750,27926,1,1
22751,-536258,0,1
22752,-202192,0,1
22753,-16424,0,1
22754,36591,1,1
22755,113884,1,1
22756,17771,1,1
22757,-67494,0,1
22758,-57296,0,1
22759,115702,1,1
22760,171808,1,1
22761,-27776,0,1
22762,-217306,0,1
22763,333625,1,1
22764,-291538,0,1
22765,392339,1,1
22766,421906,1,1
22767,164550,1,1
22768,-69862,0,1
22769,746016,1,1
22770,-10831,0,1
22771,127792,1,1
22772,314300,1,1
22773,83681,1,1
22774,226546,1,1
22775,180806,1,1
22776,311424,1,1
22777,43201,1,1
22778,-63435,0,1
22779,-352760,0,1
22780,80703,1,1
22781,-51274,0,1
22782,363088,1,1
22783,1241,1,1
22784,153060,1,1
22785,-114985,0,1
22786,-166554,0,1
22787,-47603,0,1
22788,91472,1,1
22789,50424,1,1
22790,-261177,0,1
22791,70974,1,1
22792,223374,1,1
22793,190852,1,1
22794,-215788,0,1
22795,26263,1,1
22796,69526,1,1
22797,-272014,0,1
22798,311459,1,1
22799,-52424,0,1
22800,203360,1,0
22801,-14075,0,0
22802,174453,1,0
22803,-53029,0,0
22804,-38948,0,0
22805,-16289,0,0
22806,-72615,0,0
22807,-53526,0,0
22808,-126740,0,0
22809,324094,1,0
22810,-32515,0,0
22811,-33384,0,0
22812,286247,1,0
22813,-53300,0,0
22814,-5833,0,0
22815,58759,1,0
22816,162509,1,0
22817,-69919,0,0
22818,72525,1,0
22819,-186641,0,0
22820,-50266,0,0
22821,-427016,0,0
22822,61547,1,0
22823,-239556,0,0
22824,275099,1,0
22825,-410019,0,0
22826,-34085,0,0
22827,317068,1,0
22828,-17832,0,0
22829,473150,1,0
22830,-150458,0,0
22831,64955,1,0
22832,-145974,0,0
22833,5172,1,0
22834,300931,1,0
22835,-31906,0,0
22836,316712,1,0
22837,-80186,0,0
22838,-345108,0,0
22839,58887,1,0
22840,-54087,0,0
22841,235570,1,0
22842,-51635,0,0
22843,-47816,0,0
22844,86502,1,0
22845,259190,1,0
22846,-40409,0,0
22847,-456171,0,0
22848,38737,1,0
22849,-429182,0,0
22850,62235,1,0
22851,172316,1,0
22852,71358,1,0
22853,-125148,0,0
22854,-40521,0,0
22855,-177570,0,0
22856,226895,1,0
22857,-236734,0,0
22858,60536,1,0
22859,-51235,0,0
22860,95464,1,0
22861,-210783,0,0
22862,164643,1,0
22863,217418,1,0
22864,156969,1,0
22865,139833,1,0
22866,-58964,0,0
22867,11626,1,0
22868,44385,1,0
22869,-524061,0,0
22870,-294936,0,0
22871,-461360,0,0
22872,-102571,0,0
22873,-119156,0,0
22874,-419963,0,0
22875,111050,1,0
22876,67530,1,0
22877,-25125,0,0
22878,-1222,0,0
22879,21221,1,0
22880,-98705,0,0
22881,404510,1,0
22882,19710,1,0
22883,-125155,0,0
22884,533270,1,0
22885,-3437,0,0
22886,28867,1,0
22887,-38264,0,0
22888,367329,1,0
22889,37043,1,0
22890,-122544,0,0
22891,321439,1,0
22892,-1920,0,0
22893,-10809,0,0
22894,16199,1,0
22895,-97264,0,0
22896,405136,1,0
22897,13170,1,0
22898,-2572,0,0
22899,345322,1,0
22900,36827,1,0
22901,-34312,0,0
22902,69887,1,0
22903,49078,1,0
22904,-71596,0,0
22905,326444,1,0
22906,12814,1,0
22907,11333,1,0
22908,205376,1,0
22909,-113050,0,0
22910,-280204,0,0
22911,-85339,0,0
22912,-6701,0,0
22913,65531,1,0
22914,-264000,0,0
22915,-66424,0,0
22916,-4546,0,0
22917,131575,1,0
22918,-531813,0,0
22919,-168850,0,0
22920,-7251,0,0
22921,-2474,0,0
22922,101645,1,0
22923,15189,1,0
22924,-12825,0,0
22925,-8277,0,0
22926,7638,1,0
22927,241648,1,0
22928,-32087,0,0
22929,-45797,0,0
