index,distance,classify_label,real_label
37130,-196671,0,0
37131,-146885,0,0
37132,7960,1,0
37133,57081,1,0
37134,-36714,0,0
37135,-71818,0,0
37136,-81500,0,0
37137,-23421,0,0
37138,88311,1,0
37139,-2804,0,0
37140,-234086,0,0
37141,944,1,0
37142,-305355,0,0
37143,-88669,0,0
37144,15908,1,0
37145,8747,1,0
37146,-246583,0,0
37147,-252645,0,0
37148,-14748,0,0
37149,-82176,0,0
37150,-44739,0,0
37151,-74124,0,0
37152,83897,1,0
37153,-47814,0,0
37154,-279591,0,0
37155,24704,1,0
37156,-35675,0,0
37157,1528,1,0
37158,970,1,0
37159,-69283,0,0
37160,-168014,0,0
37161,131758,1,0
37162,69859,1,0
37163,-94655,0,0
37164,-70733,0,0
37165,237309,1,0
37166,107740,1,0
37167,22555,1,0
37168,-120397,0,0
37169,-65215,0,0
37170,47523,1,0
37171,-11246,0,0
37172,18684,1,0
37173,-34367,0,0
37174,192049,1,0
37175,-111016,0,0
37176,8575,1,0
37177,-22227,0,0
37178,-58224,0,0
37179,-182,0,0
37180,-143512,0,0
37181,-5411,0,0
37182,-19815,0,0
37183,50090,1,0
37184,-70711,0,0
37185,-96615,0,0
37186,61750,1,0
37187,-54936,0,0
37188,118443,1,0
37189,197250,1,0
37190,-307816,0,0
37191,198251,1,0
37192,-240266,0,0
37193,-47226,0,0
37194,-212295,0,0
37195,-47168,0,0
37196,142929,1,0
37197,-4254,0,0
37198,-64295,0,0
37199,51468,1,0
37200,-21201,0,0
37201,82390,1,0
37202,-121998,0,0
37203,-50721,0,0
37204,172979,1,0
37205,52676,1,0
37206,-146257,0,0
37207,9870,1,0
37208,50089,1,0
37209,-86460,0,0
37210,90714,1,0
37211,41117,1,0
37212,-7936,0,0
37213,-68292,0,0
37214,-71454,0,0
37215,10111,1,0
37216,70298,1,0
37217,-73935,0,0
37218,-19729,0,0
37219,-36860,0,0
37220,-14279,0,0
37221,-42876,0,0
37222,15212,1,0
37223,-1468,0,0
37224,15864,1,0
37225,-26071,0,0
37226,-33026,0,0
37227,-2985,0,0
37228,-159001,0,0
37229,-208773,0,0
37230,23548,1,0
37231,393742,1,0
37232,-318509,0,0
37233,-68652,0,0
37234,-75884,0,0
37235,154250,1,0
37236,-203331,0,0
37237,55873,1,0
37238,-195264,0,0
37239,31844,1,0
37240,-233804,0,0
37241,-129926,0,0
37242,94344,1,0
37243,21058,1,0
37244,-23862,0,0
37245,171432,1,0
37246,75470,1,0
37247,31906,1,0
37248,-27051,0,0
37249,-22953,0,0
37250,-24059,0,0
37251,376145,1,0
37252,-227740,0,0
37253,-220267,0,0
37254,144177,1,0
37255,-87241,0,0
37256,-18152,0,0
37257,176790,1,0
37258,-292674,0,0
37259,6622,1,0
37260,17917,1,1
37261,24340,1,1
37262,48873,1,1
37263,27850,1,1
37264,266,1,1
37265,-642,0,1
37266,197371,1,1
37267,23540,1,1
37268,189764,1,1
37269,293998,1,1
37270,317521,1,1
37271,736306,1,1
37272,90704,1,1
37273,-1423,0,1
37274,-134754,0,1
37275,-92965,0,1
37276,148930,1,1
37277,-94590,0,1
37278,88581,1,1
37279,-62797,0,1
37280,-82632,0,1
37281,35638,1,1
37282,44119,1,1
37283,-99244,0,1
37284,8088,1,1
37285,131243,1,1
37286,43606,1,1
37287,73726,1,1
37288,-64134,0,1
37289,-33091,0,1
37290,1250,1,1
37291,252061,1,1
37292,46353,1,1
37293,20722,1,1
37294,53879,1,1
37295,117419,1,1
37296,30422,1,1
37297,447,1,1
37298,31167,1,1
37299,-17923,0,1
37300,226,1,1
37301,68195,1,1
37302,-419,0,1
37303,85769,1,1
37304,-24376,0,1
37305,47401,1,1
37306,62712,1,1
37307,4213,1,1
37308,-5249,0,1
37309,50487,1,1
37310,34792,1,1
37311,3253,1,1
37312,13249,1,1
37313,27990,1,1
37314,-196161,0,1
37315,19130,1,1
37316,13579,1,1
37317,36871,1,1
37318,-114808,0,1
37319,38074,1,1
37320,-6388,0,0
37321,-8116,0,0
37322,5533,1,0
37323,5532,1,0
37324,20914,1,0
37325,-400,0,0
37326,-46592,0,0
37327,137761,1,0
37328,4961,1,0
37329,-64093,0,0
37330,56492,1,0
37331,-17005,0,0
37332,-74346,0,0
37333,31884,1,0
37334,-53167,0,0
37335,111257,1,0
37336,-15557,0,0
37337,15926,1,0
37338,9709,1,0
37339,26870,1,0
37340,9016,1,0
37341,7289,1,0
37342,83061,1,0
37343,-131067,0,0
37344,35846,1,0
37345,-74165,0,0
37346,101981,1,0
37347,49097,1,0
37348,-44089,0,0
37349,52195,1,0
37350,-31852,0,0
37351,129594,1,0
37352,64677,1,0
37353,-377117,0,0
37354,-214373,0,0
37355,-70352,0,0
37356,167680,1,0
37357,-18213,0,0
37358,192206,1,0
37359,21523,1,0
37360,-49415,0,0
37361,62732,1,0
37362,-31961,0,0
37363,-61943,0,0
37364,-83514,0,0
37365,125393,1,0
37366,-99417,0,0
37367,67133,1,0
37368,-18514,0,0
37369,20284,1,0
37370,27961,1,0
37371,26790,1,0
37372,-146899,0,0
37373,-49172,0,0
37374,50662,1,0
37375,-51472,0,0
37376,6198,1,0
37377,-2330,0,0
37378,-99733,0,0
37379,40513,1,0
37380,-28900,0,0
37381,-37038,0,0
37382,31417,1,0
37383,43474,1,0
37384,-8728,0,0
37385,-135955,0,0
37386,33124,1,0
37387,-96929,0,0
37388,-53110,0,0
37389,59501,1,0
37390,-61270,0,0
37391,24042,1,0
37392,-15316,0,0
37393,409,1,0
37394,-28083,0,0
37395,-41704,0,0
37396,-37967,0,0
37397,-111198,0,0
37398,59566,1,0
37399,-46942,0,0
37400,-114781,0,0
37401,-213937,0,0
37402,-160568,0,0
37403,-82284,0,0
37404,5536,1,0
37405,-111585,0,0
37406,128337,1,0
37407,58912,1,0
37408,-96874,0,0
37409,-86875,0,0
37410,-207195,0,0
37411,-9842,0,0
37412,-56287,0,0
37413,143871,1,0
37414,56113,1,0
37415,-246932,0,0
37416,-34568,0,0
37417,76141,1,0
37418,-70871,0,0
37419,77913,1,0
37420,-69423,0,0
37421,-188067,0,0
37422,145200,1,0
37423,-74786,0,0
37424,-28804,0,0
37425,-185935,0,0
37426,-96143,0,0
37427,-6267,0,0
37428,-11366,0,0
37429,49619,1,0
37430,87720,1,0
37431,-113763,0,0
37432,96048,1,0
37433,-149035,0,0
37434,49858,1,0
37435,-138967,0,0
37436,3059,1,0
37437,-165889,0,0
37438,165432,1,0
37439,-63146,0,0
39360,20952,1,0
39361,2028,1,0
39362,1661,1,0
39363,-45480,0,0
39364,-17223,0,0
39365,-24347,0,0
39366,28379,1,0
39367,3882,1,0
39368,-1388,0,0
39369,12961,1,0
39370,-9275,0,0
39371,-4975,0,0
39372,-11663,0,0
39373,-5546,0,0
39374,-40446,0,0
39375,9708,1,0
39376,-26838,0,0
39377,-25180,0,0
39378,-2038,0,0
39379,-14184,0,0
39380,-61937,0,0
39381,-25160,0,0
39382,4517,1,0
39383,-53762,0,0
39384,-5848,0,0
39385,-56255,0,0
39386,-53973,0,0
39387,52368,1,0
39388,-6413,0,0
39389,-20939,0,0
39390,-44348,0,0
39391,55492,1,0
39392,-57475,0,0
39393,-45047,0,0
39394,-57088,0,0
39395,-18206,0,0
39396,-3415,0,0
39397,-103166,0,0
39398,-6114,0,0
39399,-4489,0,0
39400,-28409,0,0
39401,-70102,0,0
39402,-33884,0,0
39403,-5443,0,0
39404,-11335,0,0
39405,-71386,0,0
39406,-21811,0,0
39407,25987,1,0
39408,-22988,0,0
39409,-79269,0,0
39410,-50435,0,0
39411,667,1,0
39412,-54612,0,0
39413,-28324,0,0
39414,-31681,0,0
39415,-32780,0,0
39416,-53078,0,0
39417,-1765,0,0
39418,-29627,0,0
39419,-29321,0,0
39420,-25824,0,1
39421,269,1,1
39422,-7901,0,1
39423,29400,1,1
39424,22893,1,1
39425,16020,1,1
39426,21444,1,1
39427,-9492,0,1
39428,-22628,0,1
39429,20998,1,1
39430,40268,1,1
39431,-729,0,1
39432,38713,1,1
39433,-1425,0,1
39434,-8733,0,1
39435,22824,1,1
39436,-9531,0,1
39437,623,1,1
39438,37966,1,1
39439,-2537,0,1
39440,-61297,0,1
39441,42854,1,1
39442,18761,1,1
39443,-25028,0,1
39444,-7321,0,1
39445,68193,1,1
39446,41896,1,1
39447,-15571,0,1
39448,-8624,0,1
39449,25023,1,1
39450,29340,1,1
39451,-32459,0,1
39452,43732,1,1
39453,-20708,0,1
39454,22955,1,1
39455,27794,1,1
39456,33764,1,1
39457,626,1,1
39458,1035,1,1
39459,77917,1,1
39460,26127,1,1
39461,-28674,0,1
39462,62902,1,1
39463,24053,1,1
39464,11280,1,1
39465,62069,1,1
39466,-17569,0,1
39467,40610,1,1
39468,-9076,0,1
39469,44135,1,1
39470,37922,1,1
39471,-11892,0,1
39472,-22673,0,1
39473,25815,1,1
39474,31376,1,1
39475,-54702,0,1
39476,-4745,0,1
39477,8151,1,1
39478,29678,1,1
39479,34550,1,1
39480,35702,1,1
39481,-23671,0,1
39482,84518,1,1
39483,-58812,0,1
39484,-71113,0,1
39485,40471,1,1
39486,5615,1,1
39487,17750,1,1
39488,24363,1,1
39489,30259,1,1
39490,89883,1,1
39491,2904,1,1
39492,6342,1,1
39493,77062,1,1
39494,14298,1,1
39495,-31815,0,1
39496,39518,1,1
39497,-13163,0,1
39498,312,1,1
39499,-22657,0,1
39500,24814,1,1
39501,-5737,0,1
39502,-140,0,1
39503,-43658,0,1
39504,-35461,0,1
39505,447,1,1
39506,54905,1,1
39507,61402,1,1
39508,48872,1,1
39509,25100,1,1
39510,1557,1,1
39511,-23175,0,1
39512,48165,1,1
39513,1868,1,1
39514,98725,1,1
39515,51928,1,1
39516,-18260,0,1
39517,27350,1,1
39518,9227,1,1
39519,6044,1,1
39520,81250,1,1
39521,-28484,0,1
39522,25238,1,1
39523,-14465,0,1
39524,32002,1,1
39525,31191,1,1
39526,-5695,0,1
39527,-49692,0,1
39528,20222,1,1
39529,34127,1,1
39530,6833,1,1
39531,-104266,0,1
39532,64593,1,1
39533,-37582,0,1
39534,26634,1,1
39535,-25160,0,1
39536,78833,1,1
39537,1780,1,1
39538,33281,1,1
39539,83860,1,1
39540,41650,1,1
39541,50542,1,1
39542,52038,1,1
39543,10975,1,1
39544,31036,1,1
39545,55990,1,1
39546,-1029,0,1
39547,-19360,0,1
39548,-2960,0,1
39549,-71249,0,1
39550,30051,1,1
39551,45497,1,1
39552,-53160,0,1
39553,518,1,1
39554,76472,1,1
39555,9667,1,1
39556,38768,1,1
39557,100529,1,1
39558,-77261,0,1
39559,-16550,0,1
39560,41860,1,1
39561,76637,1,1
39562,77794,1,1
39563,-12691,0,1
39564,23548,1,1
39565,38480,1,1
39566,3903,1,1
39567,17273,1,1
39568,49960,1,1
39569,-70662,0,1
39570,56521,1,1
39571,-40708,0,1
39572,-16226,0,1
39573,18266,1,1
39574,-9153,0,1
39575,-29067,0,1
39576,-18795,0,1
39577,9641,1,1
39578,-20582,0,1
39579,-17627,0,1
39580,37111,1,1
39581,-3481,0,1
39582,34540,1,1
39583,-59147,0,1
39584,-5085,0,1
39585,42576,1,1
39586,-10428,0,1
39587,61288,1,1
39588,59535,1,1
39589,13983,1,1
39590,16114,1,1
39591,18546,1,1
39592,-39982,0,1
39593,-2928,0,1
39594,16981,1,1
39595,-5625,0,1
39596,65266,1,1
39597,-94161,0,1
39598,-28464,0,1
39599,18022,1,1
39600,-11081,0,0
39601,22566,1,0
39602,4519,1,0
39603,13989,1,0
39604,-41540,0,0
39605,-49803,0,0
39606,46413,1,0
39607,1326,1,0
39608,-6917,0,0
39609,54746,1,0
39610,-71589,0,0
39611,-37357,0,0
39612,-10727,0,0
39613,-18547,0,0
39614,44887,1,0
39615,-16001,0,0
39616,14750,1,0
39617,-106997,0,0
39618,17339,1,0
39619,43701,1,0
39620,-81368,0,0
39621,23071,1,0
39622,-61834,0,0
39623,-7849,0,0
39624,-33322,0,0
39625,25845,1,0
39626,-11423,0,0
39627,-4066,0,0
39628,5085,1,0
39629,16310,1,0
39630,20859,1,0
39631,933,1,0
39632,-52504,0,0
39633,-15190,0,0
39634,8029,1,0
39635,-31425,0,0
39636,-15564,0,0
39637,-29572,0,0
39638,-30856,0,0
39639,-30362,0,0
39640,1751,1,0
39641,-49111,0,0
39642,-84433,0,0
39643,8278,1,0
39644,2501,1,0
39645,-60811,0,0
39646,5820,1,0
39647,-20444,0,0
39648,-39460,0,0
39649,-1525,0,0
39650,36983,1,0
39651,-27272,0,0
39652,-34992,0,0
39653,40172,1,0
39654,457,1,0
39655,41781,1,0
39656,-53212,0,0
39657,-2100,0,0
39658,-93805,0,0
39659,23956,1,0
39660,6889,1,0
39661,-14533,0,0
39662,1296,1,0
39663,-73052,0,0
39664,746,1,0
39665,44161,1,0
39666,33490,1,0
39667,-29506,0,0
39668,-50654,0,0
39669,22520,1,0
39670,-121632,0,0
39671,-47344,0,0
39672,60688,1,0
39673,-52233,0,0
39674,-70374,0,0
39675,183488,1,0
39676,-5716,0,0
39677,-66747,0,0
39678,24922,1,0
39679,-10100,0,0
39680,37269,1,0
39681,18334,1,0
39682,-16615,0,0
39683,-119778,0,0
39684,16049,1,0
39685,-46819,0,0
39686,76598,1,0
39687,13516,1,0
39688,-25168,0,0
39689,-19098,0,0
39690,-93841,0,0
39691,49445,1,0
39692,-23938,0,0
39693,-45972,0,0
39694,-24972,0,0
39695,-96512,0,0
39696,-42067,0,0
39697,-229257,0,0
39698,34650,1,0
39699,40453,1,0
39700,34041,1,0
39701,-79108,0,0
39702,18730,1,0
39703,54133,1,0
39704,41490,1,0
39705,-39412,0,0
39706,-4187,0,0
39707,21067,1,0
39708,23455,1,0
39709,-62253,0,0
39710,-39219,0,0
39711,-6353,0,0
39712,40060,1,0
39713,37190,1,0
39714,-8628,0,0
39715,88500,1,0
39716,28872,1,0
39717,27523,1,0
39718,48743,1,0
39719,-55296,0,0
39720,31807,1,0
39721,-5871,0,0
39722,-25560,0,0
39723,-6218,0,0
39724,-10587,0,0
39725,-17222,0,0
39726,-71166,0,0
39727,38057,1,0
39728,21597,1,0
39729,-3608,0,0
39730,9748,1,0
39731,-43091,0,0
39732,790,1,0
39733,85696,1,0
39734,42515,1,0
39735,-44357,0,0
39736,-50855,0,0
39737,32419,1,0
39738,-35684,0,0
39739,-16376,0,0
39740,31563,1,0
39741,-30708,0,0
39742,55308,1,0
39743,-18306,0,0
39744,-26675,0,0
39745,-67793,0,0
39746,-66387,0,0
39747,6099,1,0
39748,4316,1,0
39749,36023,1,0
39750,-16669,0,0
39751,-27716,0,0
39752,-7862,0,0
39753,19508,1,0
39754,-70120,0,0
39755,-352,0,0
39756,-19508,0,0
39757,-43312,0,0
39758,41506,1,0
39759,-2342,0,0
39760,-49522,0,0
39761,-9335,0,0
39762,-21222,0,0
39763,-4402,0,0
39764,8535,1,0
39765,-826,0,0
39766,-34287,0,0
39767,-3003,0,0
39768,14862,1,0
39769,-42265,0,0
39770,-20588,0,0
39771,24762,1,0
39772,-843,0,0
39773,-17994,0,0
39774,-215655,0,0
39775,-26042,0,0
39776,-31224,0,0
39777,18647,1,0
39778,-14547,0,0
39779,23593,1,0
39780,-20307,0,0
39781,-91307,0,0
39782,-6756,0,0
39783,-36864,0,0
39784,-22300,0,0
39785,5145,1,0
39786,41825,1,0
39787,-95267,0,0
39788,-5916,0,0
39789,1686,1,0
39790,1833,1,0
39791,-7973,0,0
39792,24679,1,0
39793,-14641,0,0
39794,-42962,0,0
39795,-8604,0,0
39796,37882,1,0
39797,72438,1,0
39798,32479,1,0
39799,80192,1,0
39800,-926,0,0
39801,-34779,0,0
39802,10837,1,0
39803,-2482,0,0
39804,18526,1,0
39805,-492,0,0
39806,13653,1,0
39807,-47238,0,0
39808,-22626,0,0
39809,-75486,0,0
39810,39424,1,0
39811,-38426,0,0
39812,-55347,0,0
39813,-44661,0,0
39814,-42834,0,0
39815,100986,1,0
39816,15709,1,0
39817,9580,1,0
39818,-3500,0,0
39819,-23522,0,0
39820,-62110,0,0
39821,51682,1,0
39822,34073,1,0
39823,-58719,0,0
39824,58593,1,0
39825,74389,1,0
39826,-83942,0,0
39827,-30069,0,0
39828,-26604,0,0
39829,-7381,0,0
39830,9934,1,0
39831,92427,1,0
39832,-68994,0,0
39833,81989,1,0
39834,32240,1,0
39835,-39699,0,0
39836,-73930,0,0
39837,-11138,0,0
39838,14120,1,0
39839,-20462,0,0
41760,-400377,0,1
41761,-207770,0,1
41762,239996,1,1
41763,-188212,0,1
41764,127846,1,1
41765,-133270,0,1
41766,-21613,0,1
41767,379589,1,1
41768,32884,1,1
41769,101691,1,1
41770,-93090,0,1
41771,178430,1,1
41772,205157,1,1
41773,218393,1,1
41774,164647,1,1
41775,1064,1,1
41776,237149,1,1
41777,150907,1,1
41778,-31416,0,1
41779,-257567,0,1
41780,-325586,0,1
41781,-43438,0,1
41782,256224,1,1
41783,-53481,0,1
41784,-64310,0,1
41785,1791,1,1
41786,211198,1,1
41787,18128,1,1
41788,292758,1,1
41789,-307673,0,1
41790,173258,1,1
41791,119649,1,1
41792,-105060,0,1
41793,43592,1,1
41794,155261,1,1
41795,92761,1,1
41796,68269,1,1
41797,-342591,0,1
41798,94276,1,1
41799,130185,1,1
41800,66352,1,1
41801,22882,1,1
41802,-97200,0,1
41803,-105865,0,1
41804,242855,1,1
41805,33184,1,1
41806,-93650,0,1
41807,-1828,0,1
41808,-48165,0,1
41809,239193,1,1
41810,286209,1,1
41811,175430,1,1
41812,-159547,0,1
41813,232739,1,1
41814,63982,1,1
41815,-100819,0,1
41816,383654,1,1
41817,-188150,0,1
41818,411879,1,1
41819,-414378,0,1
41820,-14996,0,1
41821,-402687,0,1
41822,182706,1,1
41823,-389259,0,1
41824,215984,1,1
41825,-281231,0,1
41826,547620,1,1
41827,39384,1,1
41828,-263800,0,1
41829,10230,1,1
41830,-300001,0,1
41831,62520,1,1
41832,583721,1,1
41833,-20040,0,1
41834,10217,1,1
41835,-401603,0,1
41836,494520,1,1
41837,69780,1,1
41838,71910,1,1
41839,239150,1,1
41840,-69492,0,1
41841,108517,1,1
41842,12756,1,1
41843,269471,1,1
41844,150077,1,1
41845,9022,1,1
41846,20647,1,1
41847,-63290,0,1
41848,456297,1,1
41849,-318478,0,1
41850,-174441,0,1
41851,196792,1,1
41852,226721,1,1
41853,299705,1,1
41854,-205895,0,1
41855,161657,1,1
41856,345095,1,1
41857,-344768,0,1
41858,62895,1,1
41859,123575,1,1
41860,226700,1,1
41861,-174649,0,1
41862,-17774,0,1
41863,-274916,0,1
41864,406634,1,1
41865,19879,1,1
41866,-280643,0,1
41867,237744,1,1
41868,-343192,0,1
41869,368700,1,1
41870,-259174,0,1
41871,-44544,0,1
41872,151203,1,1
41873,179225,1,1
41874,261177,1,1
41875,189263,1,1
41876,-278572,0,1
41877,224535,1,1
41878,-150497,0,1
41879,-216845,0,1
41880,231801,1,1
41881,275090,1,1
41882,-275342,0,1
41883,283632,1,1
41884,-103115,0,1
41885,-150632,0,1
41886,540583,1,1
41887,121842,1,1
41888,458052,1,1
41889,-400036,0,1
41890,48834,1,1
41891,-37324,0,1
41892,-387527,0,1
41893,472412,1,1
41894,150799,1,1
41895,-246801,0,1
41896,421465,1,1
41897,48299,1,1
41898,-140252,0,1
41899,264263,1,1
41900,-84709,0,1
41901,92,1,1
41902,-68763,0,1
41903,-268551,0,1
41904,-151347,0,1
41905,-125958,0,1
41906,-126503,0,1
41907,-181477,0,1
41908,375545,1,1
41909,-344492,0,1
41910,220534,1,1
41911,-232255,0,1
41912,360460,1,1
41913,390574,1,1
41914,-331016,0,1
41915,-149495,0,1
41916,2472,1,1
41917,149529,1,1
41918,-212109,0,1
41919,505498,1,1
41920,158693,1,1
41921,-267389,0,1
41922,181937,1,1
41923,-79193,0,1
41924,165024,1,1
41925,78512,1,1
41926,-93106,0,1
41927,262205,1,1
41928,269511,1,1
41929,135998,1,1
41930,-217785,0,1
41931,-68138,0,1
41932,-104159,0,1
41933,-77379,0,1
41934,405211,1,1
41935,308461,1,1
41936,50299,1,1
41937,130125,1,1
41938,-153199,0,1
41939,-77592,0,1
41940,-95571,0,1
41941,-377073,0,1
41942,-27872,0,1
41943,40159,1,1
41944,29454,1,1
41945,188276,1,1
41946,98026,1,1
41947,-198595,0,1
41948,114323,1,1
41949,-202185,0,1
41950,67466,1,1
41951,-227938,0,1
41952,-73967,0,1
41953,-370295,0,1
41954,178786,1,1
41955,-202592,0,1
41956,-101040,0,1
41957,236405,1,1
41958,259943,1,1
41959,-184337,0,1
41960,-79785,0,1
41961,136336,1,1
41962,-115086,0,1
41963,-164357,0,1
41964,46590,1,1
41965,-313598,0,1
41966,-245580,0,1
41967,76435,1,1
41968,-53102,0,1
41969,-55541,0,1
41970,-143059,0,1
41971,-151302,0,1
41972,-68614,0,1
41973,315564,1,1
41974,125748,1,1
41975,-377911,0,1
41976,-47710,0,1
41977,30541,1,1
41978,356129,1,1
41979,138370,1,1
41980,-306864,0,1
41981,-189939,0,1
41982,241010,1,1
41983,19724,1,1
41984,-6035,0,1
41985,319363,1,1
41986,-212341,0,1
41987,157109,1,1
41988,-66894,0,1
41989,-82228,0,1
41990,183316,1,1
41991,139806,1,1
41992,86334,1,1
41993,442514,1,1
41994,-155989,0,1
41995,260068,1,1
41996,256850,1,1
41997,117084,1,1
41998,247251,1,1
41999,-97945,0,1
42000,63974,1,0
42001,321105,1,0
42002,-150131,0,0
42003,-180679,0,0
42004,193292,1,0
42005,52737,1,0
42006,5007,1,0
42007,62745,1,0
42008,-120367,0,0
42009,-22368,0,0
42010,170549,1,0
42011,53558,1,0
42012,322604,1,0
42013,-153148,0,0
42014,105453,1,0
42015,-230541,0,0
42016,-186070,0,0
42017,27518,1,0
42018,-217710,0,0
42019,68317,1,0
42020,9335,1,0
42021,119083,1,0
42022,-148579,0,0
42023,83763,1,0
42024,-166465,0,0
42025,121648,1,0
42026,-229220,0,0
42027,40152,1,0
42028,48349,1,0
42029,-183004,0,0
42030,101654,1,0
42031,-399356,0,0
42032,-214038,0,0
42033,-253147,0,0
42034,-15661,0,0
42035,318526,1,0
42036,-199360,0,0
42037,193138,1,0
42038,-85840,0,0
42039,-49219,0,0
42040,224170,1,0
42041,-297462,0,0
42042,-221285,0,0
42043,-30407,0,0
42044,104034,1,0
42045,150479,1,0
42046,17375,1,0
42047,18668,1,0
42048,2008,1,0
42049,-121314,0,0
42050,25348,1,0
42051,13066,1,0
42052,90598,1,0
42053,-17288,0,0
42054,-9063,0,0
42055,-54856,0,0
42056,-219765,0,0
42057,-10774,0,0
42058,91164,1,0
42059,31560,1,0
42060,223252,1,1
42061,71208,1,1
42062,-257437,0,1
42063,41135,1,1
42064,-208299,0,1
42065,35406,1,1
42066,-64301,0,1
42067,59171,1,1
42068,-352808,0,1
42069,33085,1,1
42070,105580,1,1
42071,25395,1,1
42072,54349,1,1
42073,-10689,0,1
42074,-430202,0,1
42075,660502,1,1
42076,-493323,0,1
42077,65544,1,1
42078,-201295,0,1
42079,-233197,0,1
42080,-141191,0,1
42081,-12759,0,1
42082,517692,1,1
42083,7925,1,1
42084,40920,1,1
42085,68762,1,1
42086,49008,1,1
42087,-113710,0,1
42088,-369081,0,1
42089,451318,1,1
42090,-75000,0,1
42091,862105,1,1
42092,-113176,0,1
42093,-277511,0,1
42094,639676,1,1
42095,309750,1,1
42096,187228,1,1
42097,-362257,0,1
42098,4992,1,1
42099,256518,1,1
42100,13278,1,1
42101,-139875,0,1
42102,-10574,0,1
42103,316427,1,1
42104,-54470,0,1
42105,261422,1,1
42106,-8443,0,1
42107,-4532,0,1
42108,-35473,0,1
42109,-28475,0,1
42110,3099,1,1
42111,1400,1,1
42112,-51869,0,1
42113,-205534,0,1
42114,189907,1,1
42115,-13788,0,1
42116,42878,1,1
42117,-258304,0,1
42118,67045,1,1
42119,-110760,0,1
42120,-34966,0,0
42121,115658,1,0
42122,13491,1,0
42123,236694,1,0
42124,-117766,0,0
42125,-39596,0,0
42126,-109271,0,0
42127,-304864,0,0
42128,69296,1,0
42129,53331,1,0
42130,-53935,0,0
42131,-46413,0,0
42132,-67083,0,0
42133,255916,1,0
42134,158779,1,0
42135,73379,1,0
42136,179447,1,0
42137,150418,1,0
42138,-147412,0,0
42139,-130419,0,0
42140,109408,1,0
42141,54944,1,0
42142,6598,1,0
42143,118486,1,0
42144,-153610,0,0
42145,-337849,0,0
42146,231966,1,0
42147,359095,1,0
42148,7152,1,0
42149,-148592,0,0
42150,239355,1,0
42151,185530,1,0
42152,5035,1,0
42153,-134483,0,0
42154,40499,1,0
42155,166135,1,0
42156,201231,1,0
42157,-258401,0,0
42158,61619,1,0
42159,174609,1,0
42160,139131,1,0
42161,-724,0,0
42162,151758,1,0
42163,-228193,0,0
42164,-26239,0,0
42165,-76108,0,0
42166,-13998,0,0
42167,178316,1,0
42168,-50412,0,0
42169,148189,1,0
42170,-91579,0,0
42171,170601,1,0
42172,-211716,0,0
42173,188238,1,0
42174,-115201,0,0
42175,96090,1,0
42176,-81439,0,0
42177,202323,1,0
42178,78932,1,0
42179,50173,1,0
42180,-489076,0,0
42181,-74136,0,0
42182,441532,1,0
42183,-239597,0,0
42184,-57376,0,0
42185,27557,1,0
42186,-107703,0,0
42187,-19107,0,0
42188,98821,1,0
42189,-122572,0,0
42190,-192569,0,0
42191,317287,1,0
42192,-343277,0,0
42193,-383085,0,0
42194,-319801,0,0
42195,-306790,0,0
42196,193447,1,0
42197,-409341,0,0
42198,110143,1,0
42199,-171650,0,0
42200,215395,1,0
42201,-21464,0,0
42202,135042,1,0
42203,-536136,0,0
42204,-292976,0,0
42205,207730,1,0
42206,219689,1,0
42207,-155080,0,0
42208,-495810,0,0
42209,-267465,0,0
42210,312157,1,0
42211,131537,1,0
42212,541424,1,0
42213,-215001,0,0
42214,169815,1,0
42215,-137773,0,0
42216,249670,1,0
42217,-106090,0,0
42218,-74065,0,0
42219,206414,1,0
42220,77910,1,0
42221,137134,1,0
42222,-466880,0,0
42223,21782,1,0
42224,26447,1,0
42225,-33266,0,0
42226,73915,1,0
42227,-102020,0,0
42228,34304,1,0
42229,-358579,0,0
42230,-226062,0,0
42231,-119008,0,0
42232,-143796,0,0
42233,430955,1,0
42234,-54926,0,0
42235,-226361,0,0
42236,44718,1,0
42237,-112308,0,0
42238,-347682,0,0
42239,-292560,0,0
44160,-61332,0,1
44161,-214103,0,1
44162,-91096,0,1
44163,-8593,0,1
44164,-63813,0,1
44165,1810,1,1
44166,52896,1,1
44167,-19123,0,1
44168,-72596,0,1
44169,97383,1,1
44170,1547,1,1
44171,-131242,0,1
44172,-25159,0,1
44173,5756,1,1
44174,-18628,0,1
44175,32542,1,1
44176,19803,1,1
44177,37803,1,1
44178,-167389,0,1
44179,45064,1,1
44180,8722,1,1
44181,20590,1,1
44182,-34322,0,1
44183,-22857,0,1
44184,14584,1,1
44185,27254,1,1
44186,182368,1,1
44187,-12127,0,1
44188,-1656,0,1
44189,29345,1,1
44190,87066,1,1
44191,28838,1,1
44192,59106,1,1
44193,-57830,0,1
44194,69643,1,1
44195,21933,1,1
44196,-36798,0,1
44197,11233,1,1
44198,18787,1,1
44199,55898,1,1
44200,-58193,0,1
44201,5169,1,1
44202,-43146,0,1
44203,-39657,0,1
44204,14304,1,1
44205,-2933,0,1
44206,539,1,1
44207,-13060,0,1
44208,23921,1,1
44209,-28880,0,1
44210,14884,1,1
44211,194339,1,1
44212,4532,1,1
44213,-3459,0,1
44214,-39422,0,1
44215,-9706,0,1
44216,35882,1,1
44217,-44465,0,1
44218,32417,1,1
44219,-7251,0,1
44220,85323,1,1
44221,-6268,0,1
44222,-12980,0,1
44223,-31157,0,1
